,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2018-01-09,0.20281171366398107,0.0836681431448367,0.06227013938327469,0.051661142348937636,0.03559859547575731,0.03314975081009458,0.027715804923236772,0.024961893034635814,0.024409727612903685,0.023538401737640036
2018-01-10,0.20253852929148244,0.083400486237243,0.06239818840940249,0.05169897079301303,0.03524739831406916,0.03323002801495513,0.02768927164519864,0.0252630418389823,0.024331319634741166,0.023534931477121334
2018-01-11,0.20258168180309016,0.08349670911135397,0.06230435028518786,0.05165639712012003,0.035272502353924304,0.03273955685737284,0.027601622459382656,0.02570227770049689,0.02433791876956668,0.023464615221115235
2018-01-12,0.2036197907661677,0.08412572724595023,0.062347771300550005,0.05103512633213822,0.03521796697477983,0.03228073625731259,0.027405619519705948,0.025980818070693527,0.024246895857527453,0.02307928285028756
2018-01-16,0.20339623051321074,0.08396980923173665,0.0621663151219108,0.05101951666926421,0.035157144380410905,0.03211740891904183,0.027363288133140786,0.025920023940358607,0.024179959876724062,0.023076904631645856
2018-01-17,0.20304575722728835,0.08341310392243702,0.06200799677869322,0.05065825530174076,0.03479564287277579,0.0325728281315035,0.02728033134526353,0.02576186495541204,0.024437400157296844,0.02317694083514846
2018-01-18,0.20500518607335907,0.08392423125538899,0.061274058838195374,0.04930349395662804,0.034735721470354815,0.0325984416269424,0.027369865148420585,0.025580661864358548,0.024452102548824264,0.023075909939899497
2018-01-19,0.2048017088001804,0.08405651589540979,0.06125028876308042,0.0493314399458063,0.03470504800529798,0.032689135233297625,0.027371274926763504,0.025181891235317035,0.02418832622451035,0.023154978472508574
2018-01-22,0.20472976342313584,0.08409123982943092,0.06117588181169571,0.04938695782033298,0.03469954642188367,0.03265688906778718,0.02737424667698716,0.025069112663897605,0.02412359931041416,0.02320527302541629
2018-01-23,0.20553046068625633,0.0839667272701426,0.061568422807139984,0.04900383086810024,0.034664360432622617,0.03234069615296732,0.027459111364607346,0.025145748588374,0.02407550527358014,0.023078484965610966
2018-01-24,0.20553614904953976,0.08426061321380303,0.06122260392265042,0.048574268862060774,0.034647991051431765,0.03246504304682061,0.027434893974255213,0.02513629201894684,0.02408080751555748,0.023221491256959985
2018-01-25,0.20461379401840565,0.08526377099092332,0.06087807762426372,0.047467016495751455,0.034461335631457424,0.032512720309561836,0.027488506258082156,0.025160537467848413,0.024226050695159644,0.023886729687827814
2018-01-26,0.2028108732619243,0.08519281485806572,0.06122214185564193,0.04795566203553577,0.03443313810752841,0.032346312732945685,0.027427469085752578,0.025630914688196338,0.0241185349551938,0.02389780633933595
2018-01-29,0.2072019009518755,0.08519634676126353,0.060619054988932254,0.04768489085103155,0.03442843747119575,0.03223098324877187,0.027633067822322343,0.025506489056307743,0.023820679810032382,0.023477497733646477
2018-01-30,0.20909824162257096,0.08529168156607932,0.06046228482257154,0.04813951356035917,0.034461299160093904,0.03228986656869721,0.027236416380157065,0.025504007738089064,0.023656439828829874,0.023583937802299892
2018-01-31,0.21285581222723143,0.08648592590910494,0.06028293076981413,0.048030251650840385,0.03424435540792442,0.031904247317960856,0.027063222536205196,0.026000409774908983,0.02372049412592129,0.023346387979841933
2018-02-01,0.21303788653250197,0.08864925543980678,0.058003806491731515,0.046832058482513275,0.03462989415444206,0.03204187056353706,0.02764611441177558,0.02621530893858652,0.02438411051274451,0.023524341765778813
2018-02-02,0.212717584203765,0.08785521019122317,0.057591513718268955,0.04789019836068197,0.03357248820336286,0.03298332730967244,0.02773650239451465,0.02623425270067508,0.024126877085124905,0.023724117208404973
2018-02-05,0.22280153840398081,0.08753598411200611,0.05603275778457904,0.048212569017053994,0.03458762082060756,0.03231892925536648,0.027402065226209492,0.026069831575980987,0.02352202135890583,0.023299095528494383
2018-02-06,0.26659966087128484,0.08778822697446131,0.05283449320306472,0.045234608545988576,0.032095936494845934,0.030113331235330776,0.02618428869658325,0.02458396898085138,0.02226176980399857,0.02196449127809273
2018-02-07,0.27026713551908593,0.08621298176812617,0.0534582827439817,0.044719230294661724,0.03155111249729642,0.029702497579077686,0.026020904008334202,0.0244526397902845,0.02277249528913014,0.021901275522601293
2018-02-08,0.2694416438883321,0.08597565308320224,0.05308627971690385,0.04474646565245967,0.03166029521089713,0.029592242657356778,0.026052598933933416,0.02446761530468018,0.0225929463624278,0.022059282824986703
2018-02-09,0.3012570364279919,0.08205496554155142,0.05048700422769831,0.042507157794366306,0.03016535108642074,0.02821035046856245,0.02577104591830975,0.02348678877645699,0.022275845529778234,0.021098634087196422
2018-02-12,0.3046258767658198,0.08105740042291733,0.04995031909030229,0.04238972487668057,0.030059593134296934,0.027936890843828478,0.025925683660282525,0.023421995732488068,0.021942577442349624,0.021358431651441186
2018-02-13,0.30734720885820027,0.08060740564514837,0.049812994232369,0.04235032778332683,0.030063095604705752,0.027809580473668313,0.025974407722914126,0.02322636994167485,0.021904341684670023,0.021234605030724395
2018-02-14,0.30646853514474937,0.08052330295409751,0.049811273236466946,0.04239608413422066,0.0303848814020269,0.027780695338190893,0.025904319487743584,0.022955740651063854,0.022031085420441295,0.02126263812144885
2018-02-15,0.3071800627958222,0.07989369010366153,0.050655579985479975,0.04343650532283929,0.03023639046248926,0.02758060384672862,0.025636433525615638,0.022854252859780416,0.021858663056980743,0.021295451516578218
2018-02-16,0.3101325960113181,0.07925932842043082,0.05114386649987438,0.042900397085675744,0.030831101291528044,0.027376081553281147,0.02523076848186852,0.023009200364423436,0.021623815369210146,0.02095703203421237
2018-02-20,0.3100739443048942,0.0798153033210662,0.051268556378088775,0.04285708278183121,0.030886729569811498,0.027417330884615693,0.025218641807297618,0.022954456482115672,0.02146475519186848,0.020729836602662595
2018-02-21,0.3109012467831938,0.08203794105437641,0.051501049356277,0.04244326764944699,0.030692479969487936,0.027289667352569193,0.025001218628377606,0.022610632551613462,0.021331510236692778,0.02059436009356958
2018-02-22,0.3102296962159091,0.08209136719281065,0.05143575548149094,0.04267302007784416,0.030525337983429362,0.027251635772923274,0.02542424821887235,0.023038259774149503,0.021209151499970994,0.020635464209084232
2018-02-23,0.30988012990567065,0.08213261944013221,0.051372289376917464,0.042924964705586,0.030448627523763382,0.02722177665757057,0.02536964042397498,0.0229131184876281,0.02127954044813612,0.020545887428568284
2018-02-26,0.3156557130601189,0.08133313295122233,0.05040850416020721,0.042249415082016,0.029491870166281284,0.027262813694483464,0.025280628429469168,0.022810333376654068,0.02120474187455223,0.020332086921385335
2018-02-27,0.3188263830276066,0.08114292789039172,0.0501370406703853,0.04206212081810199,0.028926288665464556,0.02704714648393401,0.02520014442078818,0.022725757604133773,0.02104560685693599,0.02027584434952356
2018-02-28,0.3229298123182985,0.08159206337326459,0.04935458068108357,0.04169492160352732,0.028683919726526536,0.02668924426005632,0.0246558906256806,0.022649690634906107,0.020989902990348672,0.020020679242502573
2018-03-01,0.3254137149782185,0.0820123401238368,0.04882822451916635,0.04117516413710034,0.028456886785413128,0.02654423791661963,0.024550307916471434,0.022598391430165513,0.02083760383867349,0.01987136021688991
2018-03-02,0.32480498368870603,0.08195607376025743,0.048710621760507014,0.041597117363995136,0.028163215840797246,0.02654824224669436,0.024510292686530946,0.022387841389877802,0.02074949541746522,0.019858138039469474
2018-03-05,0.324474955698051,0.08186032532509788,0.04863557577414045,0.041455754067491885,0.028161892289247068,0.026844926213041017,0.024422166928939056,0.02234243748523552,0.020710110776216678,0.020109923441294676
2018-03-06,0.32579875004274655,0.08194188251838533,0.04855945849183157,0.04127072725283844,0.028129209740347372,0.026573665995608866,0.024249222399178184,0.022289993764463372,0.020646819788550246,0.020228401803702844
2018-03-07,0.3248892563990208,0.08176578468998236,0.04875369317585471,0.04137668968420241,0.02811934119368611,0.02636778065200311,0.024162158520061223,0.02251562953324528,0.020682614149622348,0.020112365205172275
2018-03-08,0.3237509734737229,0.08200825004870788,0.04897518342888666,0.041951060200469945,0.028116959344885246,0.026193596896652713,0.024100168292197573,0.022743550518944222,0.02064247341200492,0.02005532982598086
2018-03-09,0.3237425172958984,0.08208309649948793,0.04960765444855196,0.041398831132448695,0.02809023659352622,0.026169493180416996,0.024046440451147906,0.022739682263699143,0.020576927687014263,0.020016285226070917
2018-03-12,0.328526664817825,0.08140002285824983,0.04946501448218664,0.04123281825589473,0.028075835795614137,0.025961803693562022,0.02379729190569788,0.0225820652097944,0.020416741591751195,0.019892823896638413
2018-03-13,0.32789969071318475,0.08158771520619502,0.049417190029279,0.04134994172169057,0.028166249663416458,0.026099764827598397,0.02380497324558511,0.022541910581672958,0.020504198422525582,0.01987183000722503
2018-03-14,0.32781296566208284,0.08150222590280769,0.04985727495344846,0.041210361822440374,0.028137767540125154,0.026077853900937035,0.023818743150123948,0.022616338531439403,0.020510042945548673,0.019911297815938103
2018-03-15,0.32822884992470897,0.08184943534162951,0.049576254295484304,0.041086488710724824,0.027890143781424938,0.026027717337442954,0.023657728749737074,0.02255560531361964,0.020765850309246797,0.01988413012957969
2018-03-16,0.3268078669364528,0.08155449225945191,0.04954056756471983,0.041185284861753706,0.028086780454926966,0.026085688378344227,0.023688970318212196,0.022511212320362958,0.020816380587947384,0.019934603519043487
2018-03-19,0.3265433820348892,0.08126972638713312,0.049568805242607795,0.04098030369697128,0.02811183324635331,0.026023025788453363,0.023672855576348014,0.02253538027408079,0.021135870046515688,0.019937966773031775
2018-03-20,0.33148698079340594,0.08033243237397547,0.04934342482478315,0.0406437650533803,0.02790589711221173,0.025826695764553036,0.02374553762183487,0.022323312736169037,0.020795454873594455,0.01973510105241463
2018-03-21,0.3301610301463718,0.08017500037793758,0.049298745111731594,0.040650863274209394,0.027681196555999904,0.026001401876739515,0.02389999809150722,0.02263108867065758,0.020726123602678177,0.01965537298914326
2018-03-22,0.3286452576846789,0.08013180587336746,0.048877604232652624,0.04044068460323318,0.02771527410085814,0.02619699101079042,0.02396630737025705,0.02270248662598616,0.020659173959294563,0.019812354989582
2018-03-23,0.3401143627164751,0.07867810124571888,0.04845671849922279,0.04047940663578082,0.02724983669387654,0.02566532571387394,0.02357607518479007,0.02202530429863214,0.02043699576431432,0.019529621041659524
2018-03-26,0.3485015443199444,0.07758090037167545,0.047858358756286905,0.03998967399088222,0.026899578052299356,0.025389525577736386,0.02337705655405668,0.021726927858041083,0.020222963774188495,0.019320398670293507
2018-03-27,0.3583707170628471,0.07604013325746756,0.04749566224580648,0.03944319596112561,0.026483531860751707,0.025414417964604974,0.023022628798483276,0.021208099864287275,0.01995328469583139,0.019057588444375797
2018-03-28,0.36208206120856945,0.07680395614083363,0.04822249963697142,0.039258784553708716,0.026381291909454357,0.02507732037170094,0.02285732155887239,0.021069442391533112,0.01947850643909956,0.018929060065289525
2018-03-29,0.3602849324930654,0.07782835449403376,0.049076930836355497,0.038852804146486127,0.02619281795028246,0.024942442559325963,0.0227551235747553,0.020957366387962004,0.01989107540711108,0.019116260901617273
2018-04-02,0.3618750677354431,0.07721038914762297,0.049607790698237425,0.03886368649617362,0.025975330449310673,0.024616138943035465,0.022828854971575396,0.020884615309904972,0.01975020913472169,0.019439515973418118
2018-04-03,0.36978992071266975,0.07602813510198479,0.0487437623840326,0.03830514370772551,0.02600689158721144,0.024175535931796298,0.022917804548326766,0.020723307079357406,0.01975449333618494,0.01912646880748416
2018-04-04,0.3721067878561053,0.07586796357328608,0.04845843578570866,0.03797350636431847,0.02572188803669884,0.024028387352051362,0.022838366085845337,0.020644100003076295,0.019811328104018165,0.019546047655628934
2018-04-05,0.3738790133192657,0.07548250232336594,0.04833650286995205,0.03770325544907257,0.025847617512448302,0.023755701403668592,0.02274709820784725,0.02065258732299496,0.019779777661780455,0.019354332581752117
2018-04-06,0.37415814107574713,0.07533157254420157,0.04829227779216056,0.037851836077486906,0.02572513671692173,0.023720104234933027,0.022623052673436568,0.02083204950422137,0.019790604695100918,0.019473829367770753
2018-04-09,0.38273439134480053,0.07437517818905788,0.04776094663759926,0.03753271733289693,0.02532661721765494,0.023460689064107476,0.022342767254300035,0.020637000760312055,0.019572897841412223,0.01930572993251617
2018-04-10,0.3824397538121676,0.07405029372921769,0.047534931866211584,0.037700587038133594,0.025351769399085514,0.023684237732518983,0.02234276535880788,0.02060051491880143,0.019845286546254854,0.01926489394079697
2018-04-11,0.3857888390861076,0.07340656046772152,0.047445267181522185,0.03743318615761883,0.025123703033668274,0.024294220977095816,0.02225718476364828,0.02040225010232947,0.01977333473741776,0.01900887383734022
2018-04-12,0.38614239146488555,0.07336206000394101,0.04739796038204468,0.037415794206574975,0.025124589591122893,0.024272770362049455,0.02225244873532252,0.020612499610011752,0.019622224085467346,0.018985355364389805
2018-04-13,0.3856148375184764,0.07321433490139559,0.04773601607294991,0.0373188749337443,0.02507306446861323,0.02443957792499568,0.022324919905146012,0.020567289973063316,0.019868767094253368,0.018989493600281515
2018-04-16,0.385154616588958,0.07298793484628512,0.047836966413317555,0.03751916885745682,0.02506498217573738,0.024569928176015117,0.02227253934400345,0.020601596602036202,0.019880236482564036,0.019208985759002036
2018-04-17,0.3845821140695345,0.0730045735956793,0.047809321231973186,0.03744799180127427,0.024887677520424586,0.024601918282015457,0.022140627309376736,0.020580387298413418,0.019854260848703717,0.01928144473074665
2018-04-18,0.38467249450618696,0.07334330175338728,0.04785654088771512,0.03736390314989518,0.024772412767619604,0.024347990341806746,0.02209077388989874,0.020501655274887842,0.0198790048283287,0.019400590902284638
2018-04-19,0.384335326056124,0.07331106442117369,0.04823792748702599,0.03694556117862723,0.024776399209355517,0.024147864513021425,0.022086350799650645,0.02050215541315307,0.020312263696054024,0.019441459005015763
2018-04-20,0.38372663509118465,0.07275759452537947,0.04880453938120312,0.03695735052139634,0.024752233354485037,0.02415015745637234,0.02263358238416862,0.02095297494523097,0.020202298396519453,0.019474231208477327
2018-04-23,0.38515351952257676,0.07244344502386091,0.0485934589743629,0.03765709423174777,0.024746982376117523,0.02410828836170378,0.022585489901349017,0.020903124578414145,0.02013764338541317,0.019446460859688743
2018-04-24,0.3851967799029928,0.07291010796771928,0.04865268020206933,0.037629936786260414,0.024747987667615722,0.024092119580121835,0.02258855743806909,0.020783104609129972,0.01993125440123853,0.019306381534772515
2018-04-25,0.38517669735768884,0.07278736419091325,0.048726496568413324,0.03762812597248713,0.02474156812044098,0.024052240907844226,0.02242327974352082,0.020802565001747292,0.019950361634352376,0.01930905840030776
2018-04-26,0.38458646124147716,0.07288564303601372,0.04923103806096442,0.03754003722384623,0.024814008708067534,0.024092855474656075,0.022481415020638447,0.020798842248399303,0.019929034214022485,0.019331280155967707
2018-04-27,0.38542894480504186,0.07267663445391187,0.04942887555162306,0.037275330605781774,0.024896885495886496,0.023713966873249677,0.02245547933530892,0.02101247076192093,0.02035157705793706,0.019380548033334256
2018-04-30,0.38428503725028484,0.07220089050563486,0.04917111988537003,0.037205743735910984,0.02498082297338823,0.023539479883728696,0.02256718577304028,0.020790768744073547,0.020139365578479337,0.019303417980252237
2018-05-01,0.38471813859831033,0.07235619783769424,0.04904751947350106,0.037228366428022824,0.025076338196589717,0.023363813773044143,0.022551734106202644,0.02073565144973261,0.020284761171622253,0.019276237202059232
2018-05-02,0.3833004978350009,0.0731580289125763,0.04944499040039183,0.03699201540399625,0.025063524967466708,0.02330604238476154,0.0226548075261567,0.020611087737286673,0.02030912235656225,0.0192622567718114
2018-05-03,0.3831799364354941,0.07361395167267594,0.04935422224600833,0.03681075590260583,0.024998178968810156,0.023343228736160616,0.022556470834592036,0.02057627612120756,0.020385943271987617,0.01918811229618617
2018-05-04,0.38307518155903103,0.07372266225715346,0.049420091272413744,0.03684855765748627,0.02470897743914027,0.02336781533991462,0.022456791704462808,0.02085619163971559,0.02051450417755227,0.019091281745064935
2018-05-07,0.3856474332378697,0.07344714632364502,0.0488996733295753,0.03692393868971187,0.024661870696638,0.023103449701002976,0.022444502893967693,0.02070074585326451,0.02051811855249669,0.01888592421030538
2018-05-08,0.3852398664885808,0.07380416313674348,0.049208922642773587,0.03676232758860887,0.024719422776979416,0.02314076373442677,0.022412277901323295,0.02074010038371255,0.02050068514562092,0.01884217110989502
2018-05-09,0.3849565384315975,0.07407956613294385,0.049551254617648546,0.03638540738416312,0.02506970184744525,0.023168319991159533,0.022441412705676525,0.020773590172238152,0.020618394625882042,0.01890352473795387
2018-05-10,0.384898883906732,0.07365650536367131,0.04955720148279304,0.03631359748387087,0.0250847949967367,0.023374324080051866,0.02261027789330882,0.02064234926679546,0.020613035175499877,0.018886933598233124
2018-05-11,0.38687987888047054,0.07373239017072865,0.049394245761476996,0.03616193790193838,0.024934228375252446,0.02347841343368365,0.022439399274435633,0.020699669032868608,0.02055670235580233,0.01874234021444178
2018-05-14,0.3866542332619959,0.0743770230885162,0.04931192365295042,0.036387164683284956,0.0249094649124494,0.023400826461242617,0.02235443886603451,0.020660712520480348,0.020519200978138655,0.018837451686260047
2018-05-15,0.3862448213099886,0.07424696498937094,0.04927191372775864,0.03636518657702736,0.024895387097179682,0.023362687582925454,0.02235952474197002,0.02074809120101335,0.020467277851990248,0.018990029573611858
2018-05-16,0.3870248980242453,0.07417616717280215,0.049328118281623465,0.036317726085064825,0.024735748838136003,0.023396756699915058,0.022378728565772762,0.02065261931101435,0.020366719686392466,0.018955951820006915
2018-05-17,0.38729769735849,0.07411038813043865,0.04924385921800268,0.03635814856624419,0.024861404973634517,0.023335328334561423,0.022395028836790783,0.020598260506851544,0.020371048422021046,0.018900877793376087
2018-05-18,0.38323290196423965,0.07460647004944819,0.048674502198787425,0.03648608174925016,0.024966672457414265,0.023384399050831933,0.022731263773934866,0.020706204762147642,0.020536005468817033,0.018982362893370984
2018-05-21,0.3837484966195635,0.07477108501874788,0.048613702762912,0.036695913749435316,0.024886499791290064,0.02350442769957851,0.022930033074659826,0.020744740881690985,0.020541874912150603,0.018934210952762775
2018-05-22,0.38400226741174914,0.07470647444955895,0.0483142168896538,0.03676364820056931,0.024985567455016316,0.02348456398717606,0.022933384218769927,0.020960823681456686,0.020617841369449205,0.01891542948099195
2018-05-23,0.38396096763296805,0.07462107706658823,0.0482310797190395,0.03669357090014032,0.02510337306676973,0.023471597563955914,0.022927696960081526,0.02100705635202376,0.020611199586596882,0.018914417460538735
2018-05-24,0.38404845338006594,0.07456066468362371,0.04836993761779378,0.03658668427088066,0.02510566525611968,0.02351106428203935,0.022916018833678407,0.020998652526932164,0.020535822459860097,0.01898433286275905
2018-05-25,0.3839405265616927,0.07466038735108009,0.048115632423822524,0.03642604164184035,0.02522104885995089,0.023627886754096713,0.023089060750727686,0.021024886482580128,0.020473051652103086,0.019002709282283228
2018-05-29,0.38319167445476127,0.07472045709574095,0.04786852352975402,0.03642980389070154,0.025409046685590762,0.023596137697416475,0.023090644836516468,0.02101662650350567,0.020497127416251287,0.019014233925191592
2018-05-30,0.38421364569201283,0.07477396043728769,0.04817540822770698,0.03636591707268272,0.025206521139476815,0.023561234714017783,0.023104920908288692,0.020971345462051125,0.02075049285374516,0.018934105106299587
2018-05-31,0.38633470644888135,0.07521831048664204,0.0478074741994492,0.036116458725247,0.025130511125083427,0.02332843790698426,0.023030668285282052,0.02096378591354596,0.020706467790416586,0.018924909788733027
2018-06-01,0.38665660881563957,0.07574999557599951,0.047442071696358654,0.03591906711758765,0.025025557785449275,0.023436764719772667,0.022933182534796842,0.020951366771099964,0.020577966186603767,0.01888729842076798
2018-06-04,0.3872309217212713,0.07537236701068352,0.04763818452210807,0.03580795519911318,0.024930403200050702,0.02335031054932876,0.022853276731033108,0.020871597165164187,0.020538146035176317,0.018957793557145976
2018-06-05,0.3871120401283307,0.07510803983725735,0.04748774728490718,0.0357590113503055,0.024759795672990657,0.023441320961581635,0.0226684093440021,0.02108918269491083,0.020465108778323308,0.018914257689463865
2018-06-06,0.3872444174105618,0.07528882491638564,0.04746815057673768,0.03576361455285313,0.02475312049632399,0.023442410638220546,0.022611891326919032,0.02111179442356671,0.020433211150995015,0.019016918689455275
2018-06-07,0.3878576732775477,0.07529910953060143,0.04732097999582521,0.03560274890251711,0.024594137141764005,0.023298521492411496,0.02254536061001328,0.0208864615022694,0.020640107413264375,0.01929724320114778
2018-06-08,0.3865604951186544,0.07638935517959788,0.047227434713662156,0.03585721718451731,0.02455898115640658,0.02321358370663243,0.02264573090417347,0.02083925146931467,0.02056157369903909,0.019301501061991768
2018-06-11,0.3868769043152016,0.07659148117133888,0.047084073405853376,0.03581219425114323,0.024585639488456934,0.023256385850070026,0.022563205898649127,0.020845796169001687,0.020463925828258244,0.019171477402529464
2018-06-12,0.38925620280498524,0.07215708274227324,0.046842312071733734,0.03544706432486039,0.02446635189244113,0.023368687836798446,0.022690180603286227,0.02091724188497257,0.02053145106361634,0.019206920233262696
2018-06-13,0.3896556441449694,0.07174138800194628,0.04675666091552474,0.03554931655628377,0.02449567631781786,0.02325714420213295,0.022732689259983518,0.020996830317686947,0.020487214122354033,0.0191966533180153
2018-06-14,0.3894993104825188,0.07150281304928806,0.046708604190576826,0.035505185953068355,0.024509654761360595,0.023222672429772613,0.022727446719517954,0.020904111451542546,0.02047715607747631,0.01928736388270363
2018-06-15,0.3887437452589607,0.07120020205874994,0.046274991899256025,0.03549277749661565,0.02523182421036664,0.02334739949142184,0.022671480664628926,0.020830983067654962,0.020514327562658922,0.019395804220090462
2018-06-18,0.3881433306900524,0.07150038501922627,0.04646798392519524,0.03541221149531259,0.02529653838961846,0.023280967924651536,0.022561099753547555,0.02083833395941376,0.020632280471677634,0.019380753098887836
2018-06-19,0.38827220653545574,0.07250268422575175,0.04644943737107456,0.03523954706872873,0.02558403024550655,0.0229069834149958,0.02219694113808424,0.021129387295692255,0.020586235336755618,0.019255886200681274
2018-06-20,0.3873468213083157,0.07267214216054282,0.046872245197979334,0.03523252566087801,0.025593019477729007,0.022941655838624717,0.022230152481555843,0.021355898217422564,0.02052177094860911,0.019200740038037525
2018-06-21,0.3866307837590858,0.0728204485371197,0.04646464296199181,0.034822928682153045,0.0261124584407149,0.02299428035443867,0.022240772400701374,0.021298897217422903,0.02057981297141264,0.019172469084108617
2018-06-22,0.3874367441504165,0.07278920797802374,0.0465637565870721,0.03463224781484179,0.025757035589096294,0.02286537385126865,0.022481332848914456,0.02129824549196917,0.02053695194682359,0.01914352427698349
2018-06-25,0.3879470567670555,0.07364309802915527,0.04656828362664369,0.033858128043121084,0.02570841821411101,0.022817831733627128,0.022278299955872233,0.02104875767863009,0.020587473255429412,0.019133895122687494
2018-06-26,0.3894441661724429,0.07397088596987736,0.04669055855752059,0.03377386332332048,0.025505076013015743,0.022632555826821537,0.02247918616130251,0.020904860924541635,0.020328178925977096,0.01917951454702687
2018-06-27,0.3892967670625699,0.07386629038589129,0.04666477310860324,0.03376979708165364,0.025588452937294438,0.02261155104240372,0.022336053475452332,0.021029374656209004,0.020305486896379555,0.019244848277320713
2018-06-28,0.38909747487013835,0.07421377291989016,0.046301340524508496,0.03383007409476189,0.025191121366268287,0.022840043222015997,0.02229611876778182,0.021062950449250956,0.02031133374066382,0.01936083464879664
2018-06-29,0.3880250339643676,0.07391103662984849,0.046172587614331344,0.03366223207533761,0.025530560690849465,0.022854249605857035,0.022263547896048005,0.021174740355439457,0.02097196028265978,0.01939984100148571
2018-07-02,0.38633815242612063,0.07429015963042544,0.04572493552440311,0.03356534177288274,0.025564534072792997,0.022931777019913488,0.022279189926504718,0.021209808316403424,0.021034754080195825,0.01945211561679048
2018-07-03,0.3860381735217877,0.07423329910161328,0.04561987595927493,0.033484117764243766,0.025710703905246064,0.022823798010514994,0.022191476896865178,0.02130737411029584,0.020940768999974633,0.019681429619866696
2018-07-05,0.3864428388040786,0.07409538328856645,0.04526594319905531,0.033865429624008445,0.025761550948851308,0.022815105371284134,0.02220800318533086,0.021185343712582398,0.020925363944984073,0.01961720313440016
2018-07-06,0.3878836865825997,0.07348684071306476,0.04536102235223326,0.03367472799560466,0.02586080632765355,0.022751784059966744,0.02227802468366774,0.02110953788722825,0.020827505111707688,0.019607024261247104
2018-07-09,0.38731038874530965,0.07350372992080371,0.04537489894048029,0.03372163997207816,0.025910958792964206,0.02275038170118739,0.022350230786106227,0.021102878159951727,0.020840505248780325,0.019648249375998683
2018-07-10,0.3867985497721121,0.07326334590297277,0.04643251489643796,0.033680743000951946,0.026054217588683735,0.022705870315018452,0.02230379166387303,0.020908993924625745,0.0206996300378927,0.019560380079514796
2018-07-11,0.38740085163604865,0.07279604644299043,0.04693434800238192,0.03365573517551592,0.0259644805347959,0.02268977996690411,0.0222215839320016,0.020875972569363733,0.020543808741524956,0.019539895722298393
2018-07-12,0.3871642423056349,0.07264722563705882,0.04685368372114219,0.03347947227217395,0.02646885224334794,0.023074189724757502,0.02216461132021228,0.020799874000483293,0.020511852893734743,0.01956737585921977
2018-07-13,0.3866480867743163,0.07258628754705217,0.04675387111485839,0.03369533818508112,0.02644678841987372,0.023012050570907897,0.022114869438132245,0.020835871923142617,0.020634377774709604,0.019534775587222292
2018-07-16,0.385826650117258,0.07270898279302522,0.04658009459364674,0.033642511213964214,0.026408397003127988,0.0230753427497714,0.022090038524873224,0.020986994797826532,0.02053560360336894,0.019583163476594334
2018-07-17,0.38468018955943817,0.0727632563661846,0.04635293706065659,0.033909733833978176,0.026473747199836774,0.02306552863792142,0.02218401050121135,0.02102496856090537,0.020521626809289,0.01960340240697196
2018-07-18,0.38410785214927556,0.07257551969468051,0.046924072362883505,0.03379480607409708,0.02647750441645791,0.02301836787261722,0.022178843601894982,0.021039336885384036,0.020454007137585658,0.01961043272774728
2018-07-19,0.38373872077027255,0.07258056566118454,0.04689893990756403,0.033790565921995586,0.026376326113227145,0.023007413133028082,0.02218111090178028,0.02104239408610839,0.020460106537072847,0.01958039935759713
2018-07-20,0.38209145042544895,0.07245885927519465,0.046826134831044315,0.03380356167565839,0.026296317290364506,0.02301086952472161,0.022155047101404517,0.02099865594152363,0.020430759915267455,0.01959945425864278
2018-07-23,0.3825974872721162,0.0724864042739441,0.04676490772858066,0.03371849412684687,0.025916655950302823,0.022922393088827164,0.022137798530076407,0.021246114551914653,0.020247595124216873,0.019632841926451122
2018-07-24,0.38227345620335423,0.0725194754822645,0.04689319372532824,0.03369366818658089,0.025917732645834034,0.022963064257646833,0.022062678853973484,0.021361864125656577,0.020348826655407985,0.019789432617450874
2018-07-25,0.3813520509665608,0.07233555478662491,0.04686074872123328,0.034521044782920896,0.025782403382970328,0.02306624305289883,0.022496388244684428,0.02129233598652132,0.020322878109955977,0.019731090239579595
2018-07-26,0.3833173284953999,0.07201916828900913,0.046712103633273216,0.03360740109767758,0.0257385787133763,0.023259306885178594,0.022084138067117766,0.021186914778004638,0.020447521840303507,0.019795873688996952
2018-07-27,0.38211845421405977,0.07240202586966908,0.04643906104327112,0.03352145725595108,0.025944026497661223,0.023417530430043302,0.021920022011306335,0.021245034825897645,0.020480912554478002,0.019767006416403516
2018-07-30,0.3830462971770301,0.07204873526480063,0.04656319414094282,0.033590959653771325,0.02588847106161282,0.023297293632766357,0.021711493150185657,0.021354377272492894,0.020410738550635583,0.019856424391082508
2018-07-31,0.38223459270819443,0.07368463624884096,0.046667847955370136,0.03350572156938318,0.025878163814733575,0.02339153706796798,0.022354581224520397,0.021138622616853953,0.020353097234588592,0.019840601972012137
2018-08-01,0.3823570725790304,0.07330588490169844,0.04658734425870292,0.03357657173649672,0.02586487641022834,0.023161160504396695,0.022328757360210196,0.02165128439712895,0.020358974504189806,0.019821238060408947
2018-08-02,0.381589354833483,0.073670133980679,0.046491767315166396,0.033397644060937766,0.025983803365959096,0.02305239584616398,0.02231794934342221,0.021656457074771453,0.02033836480203351,0.019800498510008514
2018-08-03,0.3817158751074023,0.07373583287991586,0.046631506533081235,0.033725067215842924,0.025552943839035915,0.023056054941288838,0.022281616676614383,0.02154736948193261,0.020170892374590035,0.019765156884756593
